source_soil_id,source_weather_id,quality_tier,source_dataset,join_method,label_confidence,feature_confidence,crop
GOLD_SOIL_0191,GOLD_WX_0191,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,maize
GOLD_SOIL_0192,GOLD_WX_0192,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,maize
GOLD_SOIL_0193,GOLD_WX_0193,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,maize
GOLD_SOIL_0194,GOLD_WX_0194,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,maize
GOLD_SOIL_0195,GOLD_WX_0195,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,maize
GOLD_SOIL_0196,GOLD_WX_0196,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,maize
GOLD_SOIL_0197,GOLD_WX_0197,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,maize
GOLD_SOIL_0198,GOLD_WX_0198,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,maize
GOLD_SOIL_0199,GOLD_WX_0199,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,maize
GOLD_SOIL_0200,GOLD_WX_0200,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,maize
GOLD_SOIL_0201,GOLD_WX_0201,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0202,GOLD_WX_0202,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0203,GOLD_WX_0203,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0204,GOLD_WX_0204,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0205,GOLD_WX_0205,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0206,GOLD_WX_0206,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0207,GOLD_WX_0207,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0208,GOLD_WX_0208,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0209,GOLD_WX_0209,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0210,GOLD_WX_0210,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0211,GOLD_WX_0211,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0212,GOLD_WX_0212,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0213,GOLD_WX_0213,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0214,GOLD_WX_0214,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0215,GOLD_WX_0215,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0216,GOLD_WX_0216,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0217,GOLD_WX_0217,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0218,GOLD_WX_0218,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0219,GOLD_WX_0219,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0220,GOLD_WX_0220,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0221,GOLD_WX_0221,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0222,GOLD_WX_0222,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0223,GOLD_WX_0223,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0224,GOLD_WX_0224,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0225,GOLD_WX_0225,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0226,GOLD_WX_0226,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0227,GOLD_WX_0227,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0228,GOLD_WX_0228,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0229,GOLD_WX_0229,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0230,GOLD_WX_0230,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0231,GOLD_WX_0231,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0232,GOLD_WX_0232,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0233,GOLD_WX_0233,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0234,GOLD_WX_0234,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0235,GOLD_WX_0235,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0236,GOLD_WX_0236,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0237,GOLD_WX_0237,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0238,GOLD_WX_0238,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0239,GOLD_WX_0239,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0240,GOLD_WX_0240,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0241,GOLD_WX_0241,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0242,GOLD_WX_0242,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0243,GOLD_WX_0243,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0244,GOLD_WX_0244,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0245,GOLD_WX_0245,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0246,GOLD_WX_0246,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0247,GOLD_WX_0247,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0248,GOLD_WX_0248,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0249,GOLD_WX_0249,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0250,GOLD_WX_0250,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0251,GOLD_WX_0251,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0252,GOLD_WX_0252,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0253,GOLD_WX_0253,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0254,GOLD_WX_0254,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0255,GOLD_WX_0255,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0256,GOLD_WX_0256,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0257,GOLD_WX_0257,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0258,GOLD_WX_0258,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0259,GOLD_WX_0259,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0260,GOLD_WX_0260,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0261,GOLD_WX_0261,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0262,GOLD_WX_0262,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0263,GOLD_WX_0263,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0264,GOLD_WX_0264,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0265,GOLD_WX_0265,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0266,GOLD_WX_0266,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0267,GOLD_WX_0267,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0268,GOLD_WX_0268,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0269,GOLD_WX_0269,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0270,GOLD_WX_0270,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0271,GOLD_WX_0271,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0272,GOLD_WX_0272,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0273,GOLD_WX_0273,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0274,GOLD_WX_0274,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0275,GOLD_WX_0275,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0276,GOLD_WX_0276,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0277,GOLD_WX_0277,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0278,GOLD_WX_0278,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0279,GOLD_WX_0279,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0280,GOLD_WX_0280,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0281,GOLD_WX_0281,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0282,GOLD_WX_0282,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0283,GOLD_WX_0283,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0284,GOLD_WX_0284,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0285,GOLD_WX_0285,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0286,GOLD_WX_0286,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0287,GOLD_WX_0287,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0288,GOLD_WX_0288,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0289,GOLD_WX_0289,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0290,GOLD_WX_0290,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0291,GOLD_WX_0291,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0292,GOLD_WX_0292,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0293,GOLD_WX_0293,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0294,GOLD_WX_0294,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0295,GOLD_WX_0295,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0296,GOLD_WX_0296,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0297,GOLD_WX_0297,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0298,GOLD_WX_0298,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0299,GOLD_WX_0299,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0300,GOLD_WX_0300,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,chickpea
GOLD_SOIL_0301,GOLD_WX_0301,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0302,GOLD_WX_0302,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0303,GOLD_WX_0303,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0304,GOLD_WX_0304,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0305,GOLD_WX_0305,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0306,GOLD_WX_0306,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0307,GOLD_WX_0307,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0308,GOLD_WX_0308,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0309,GOLD_WX_0309,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0310,GOLD_WX_0310,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0311,GOLD_WX_0311,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0312,GOLD_WX_0312,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0313,GOLD_WX_0313,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0314,GOLD_WX_0314,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0315,GOLD_WX_0315,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0316,GOLD_WX_0316,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0317,GOLD_WX_0317,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0318,GOLD_WX_0318,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0319,GOLD_WX_0319,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0320,GOLD_WX_0320,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0321,GOLD_WX_0321,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0322,GOLD_WX_0322,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0323,GOLD_WX_0323,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0324,GOLD_WX_0324,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0325,GOLD_WX_0325,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0326,GOLD_WX_0326,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0327,GOLD_WX_0327,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0328,GOLD_WX_0328,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0329,GOLD_WX_0329,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0330,GOLD_WX_0330,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0331,GOLD_WX_0331,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0332,GOLD_WX_0332,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0333,GOLD_WX_0333,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0334,GOLD_WX_0334,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0335,GOLD_WX_0335,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0336,GOLD_WX_0336,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0337,GOLD_WX_0337,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0338,GOLD_WX_0338,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0339,GOLD_WX_0339,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0340,GOLD_WX_0340,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0341,GOLD_WX_0341,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0342,GOLD_WX_0342,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0343,GOLD_WX_0343,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0344,GOLD_WX_0344,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0345,GOLD_WX_0345,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0346,GOLD_WX_0346,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0347,GOLD_WX_0347,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0348,GOLD_WX_0348,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0349,GOLD_WX_0349,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0350,GOLD_WX_0350,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0351,GOLD_WX_0351,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0352,GOLD_WX_0352,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0353,GOLD_WX_0353,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0354,GOLD_WX_0354,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0355,GOLD_WX_0355,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0356,GOLD_WX_0356,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0357,GOLD_WX_0357,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0358,GOLD_WX_0358,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0359,GOLD_WX_0359,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0360,GOLD_WX_0360,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0361,GOLD_WX_0361,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0362,GOLD_WX_0362,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0363,GOLD_WX_0363,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0364,GOLD_WX_0364,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0365,GOLD_WX_0365,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0366,GOLD_WX_0366,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0367,GOLD_WX_0367,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0368,GOLD_WX_0368,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0369,GOLD_WX_0369,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0370,GOLD_WX_0370,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0371,GOLD_WX_0371,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0372,GOLD_WX_0372,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0373,GOLD_WX_0373,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
GOLD_SOIL_0374,GOLD_WX_0374,GOLD,ICAR / FAO Crop Physiology Corpus,Direct Field Physiology Trial,1.0,1.0,kidneybeans
